key.id,value.name,value.course_id,value.integration_id,value.created_at,value.updated_at,value.workflow_state,value.sis_batch_id,value.start_at,value.end_at,value.sis_source_id,value.default_section,value.accepting_enrollments,value.restrict_enrollments_to_section_dates,value.nonxlist_course_id,value.enrollment_term_id,meta.ts
15197,REZAGADOS OCTUBRE,7929,,2022-10-03T20:34:45.240Z,2022-10-03T20:34:45.240Z,active,,,,,,,,,,2023-03-24T13:09:48.294Z
814,DESARROLLO ECONOMICO I - 001,763,,2020-07-30T19:03:10.918Z,2021-12-31T23:02:26.520Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202003-ECO-18101-001-T,,,true,,,2023-03-24T13:09:48.294Z
652,"ECONOMIA, I - 011",490,,2020-07-30T19:03:07.757Z,2021-12-31T23:02:24.393Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202003-ECO-11101-011-T,,,true,,,2023-03-24T13:09:48.294Z
9950,DERECHO DEL SIST. FINANCIERO - 001,5436,,2022-01-08T11:31:26.077Z,2023-06-10T23:03:18.569Z,deleted,10539,2022-01-24T06:00:00.000Z,2022-06-22T05:00:00.000Z,202201-DER-16019-001-T,,,true,,,2023-06-10T23:40:36.517Z
7060,CLIN. DATOS PUBL Y TRANSP JUST - 001,3962,,2021-07-22T22:02:55.959Z,2023-01-03T17:06:37.389Z,active,8810,2021-08-01T05:00:00.000Z,2022-01-11T06:00:00.000Z,202103-DER-17059-001-T,,,true,,,2023-03-24T13:09:48.294Z
319,IDEAS E INST. POL. Y SOC. I - 011,443,,2020-07-30T19:03:03.372Z,2021-12-31T23:02:25.730Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202003-EGN-17121-011-T,,,true,,,2023-03-24T13:09:48.294Z
11344,ECONOMETRIA - 005,5729,,2022-01-08T11:32:07.843Z,2022-01-08T11:32:07.843Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
15241,TUTORIA MATEMATICAS UNIDAD 3 - 004,7961,,2022-10-29T10:30:48.350Z,2022-10-29T10:30:48.350Z,active,12463,2022-08-01T05:00:00.000Z,2023-01-11T06:00:00.000Z,202203-MAT-14063-004-T,,,true,,,2023-11-27T00:40:42.846Z
15359,"FINANZAS, I - 002",9149,,2022-12-15T23:05:04.380Z,2023-01-08T16:11:42.667Z,active,12463,2023-01-01T06:00:00.000Z,2023-06-11T05:00:00.000Z,202301-ADM-15501-002-T,false,,true,9148,,2023-11-27T00:40:42.846Z
11506,GEOMETRIA ANALITICA (GEOMETRIA ANALITICA I) - 005,6018,,2022-01-08T11:32:14.731Z,2022-01-08T11:32:14.731Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
12235,ESTRATEGIAS DE COMUNICACION ESCRITA - 002,6402,,2022-05-27T22:07:30.874Z,2022-05-27T22:07:30.874Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
3776,"ECONOMIA, I - 002",2336,,2020-12-27T21:02:38.480Z,2022-05-31T22:06:46.141Z,deleted,6510,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-ECO-11101-002-T,,,true,,,2023-03-24T13:09:48.294Z
14017,TECNICA LEGISLATIVA - 001,6918,,2022-07-15T22:04:21.470Z,2022-07-15T22:04:21.470Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
16907,ECONOMIA IV - 003,8497,,2022-12-15T23:05:38.795Z,2022-12-15T23:05:38.795Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
17636,TEMAS SELECTOS DE MUESTREO - 001,9177,,2023-01-11T23:04:22.521Z,2023-01-11T23:04:22.521Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
13621,ESTRATEGIA DE NEGOCIOS I - 002,6575,,2022-07-15T22:04:03.375Z,2022-07-15T22:04:03.375Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
11795,CIRCUITOS LOGICOS - 001,6142,,2022-01-20T11:35:55.235Z,2022-01-20T11:35:55.235Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
1499,EL ARTE DE VIVIR.  UN ACERCAMIENTO FILOSOFICO-EXISTENCIAL ALAS CARACTERISTICAS FUNDAMENTALES DEL SER HUMANO - 001,508,,2020-07-30T19:06:08.449Z,2020-07-30T19:06:08.449Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
490,IDEAS E INST. POL. Y SOC. III - 012,612,,2020-07-30T19:03:05.506Z,2021-12-31T23:02:28.945Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202003-EGN-17123-012-T,,,true,,,2023-03-24T13:09:48.294Z
13126,ECONOMETRIA I - 001,7209,,2022-07-15T22:03:22.328Z,2022-07-15T22:03:22.328Z,active,12463,2022-08-01T05:00:00.000Z,2023-01-11T06:00:00.000Z,202203-EST-11103-001-T,,,true,,,2023-11-27T00:40:42.846Z
2272,SEMINARIO DE COMUNICACION ESCRITA - 018,1145,,2020-07-30T19:09:27.595Z,2020-07-30T19:09:27.595Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
7835,APRENDIZAJE DE MAQUINA - 002,3896,,2021-07-22T22:03:17.235Z,2023-01-03T17:06:37.389Z,active,8810,2021-08-01T05:00:00.000Z,2022-01-11T06:00:00.000Z,202113-COM-33701-002-T,false,,true,4768,,2023-03-24T13:09:48.294Z
7178,HISTORIA DEL ANALISIS ECO. - 003,4905,,2021-07-22T22:02:56.918Z,2023-01-03T17:06:37.389Z,active,8810,2021-08-01T05:00:00.000Z,2022-01-11T06:00:00.000Z,202103-ECO-10301-003-T,,,true,,,2023-03-24T13:09:48.294Z
5440,ALGEBRA LINEAL I (GEOMETRIA ANALITICA II) - 001,2908,,2020-12-27T21:03:47.197Z,2020-12-27T21:03:47.197Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
16583,BASES DE DATOS - 002,8181,,2022-12-15T23:05:29.371Z,2022-12-15T23:05:29.371Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
14512,CALCULO III - 004,7402,,2022-07-15T22:04:47.677Z,2022-07-15T22:04:47.677Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
7222,TEORIA GENERAL DEL PROCESO - 001,4035,,2021-07-22T22:02:59.488Z,2023-01-03T17:06:37.389Z,active,8810,2021-08-01T05:00:00.000Z,2022-01-11T06:00:00.000Z,202103-DER-13406-001-T,,,true,,,2023-03-24T13:09:48.294Z
12730,TALLER DISERT JURID EN CONTRAT - 001,6876,,2022-07-15T22:03:08.284Z,2022-07-15T22:03:08.284Z,active,12463,2022-08-01T05:00:00.000Z,2023-01-11T06:00:00.000Z,202203-DER-11112-001-L,,,true,,,2023-11-27T00:40:42.846Z
6944,"CONTABILIDAD INTERMEDIA, I - 001",3920,,2021-07-22T22:02:52.524Z,2023-01-03T17:06:37.389Z,active,8810,2021-08-01T05:00:00.000Z,2022-01-11T06:00:00.000Z,202103-CON-10002-001-T,,,true,,,2023-03-24T13:09:48.294Z
14350,ECONOMETRIA I - 004,7214,,2022-07-15T22:04:39.754Z,2022-07-15T22:04:39.754Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
3325,PLANES DE BENEFICIOS - 001,1879,,2020-12-27T21:02:28.843Z,2022-05-31T22:06:19.298Z,deleted,6510,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-ACT-15352-001-T,,,true,,,2023-03-24T13:09:48.294Z
8069,ANALISIS FINANCIERO DE LA EMPRESA - 001,3824,,2021-07-22T22:03:38.035Z,2021-07-22T22:03:38.035Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
16132,FUNDAMENTOS DE QUIMICA - 001,8758,,2022-12-15T23:05:16.566Z,2022-12-15T23:05:16.566Z,active,12463,2023-01-01T06:00:00.000Z,2023-06-11T05:00:00.000Z,202301-IIO-15130-001-L,,,true,,,2023-11-27T00:40:42.846Z
5558,ELEMENTOS DE ELECTRONICA - 002,2899,,2020-12-27T21:03:52.723Z,2020-12-27T21:03:52.723Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
4216,COMUNICAC. ESCRITA PARA ECONOM - 007,2793,,2020-12-27T21:02:48.262Z,2022-05-31T22:07:03.224Z,deleted,6510,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-LEN-17103-007-T,,,true,,,2023-03-24T13:09:48.294Z
1705,CONTABILIDAD INTERMEDIA II - 004,118,,2020-07-30T19:07:19.665Z,2020-07-30T19:07:19.665Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
3820,MICROECONOMIA AVANZADA I - 003,2400,,2020-12-27T21:02:39.318Z,2022-05-31T22:06:46.817Z,deleted,6510,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-ECO-11121-003-T,,,true,,,2023-03-24T13:09:48.294Z
4054,PROBABILIDAD - 008,2534,,2020-12-27T21:02:44.744Z,2022-05-31T22:07:40.344Z,deleted,6510,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-EST-11101-008-T,,,true,,,2023-03-24T13:09:48.294Z
5602,ALGORITMOS Y PROGRAMAS - 003,1917,,2020-12-28T00:06:32.116Z,2020-12-28T00:06:32.116Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
9455,TALLERES DE DESARROLLO PROF. - 001,4999,,2021-12-04T11:30:18.050Z,2022-12-18T23:05:23.178Z,deleted,8671,2021-09-27T05:00:00.000Z,2021-12-29T06:00:00.000Z,202117-ADM-31250-001-T,,,true,,,2023-03-24T13:09:48.294Z
10291,CALCULO DE PROBABILIDADES II - 003,5772,,2022-01-08T11:31:31.902Z,2022-01-21T11:31:05.201Z,deleted,5100,2022-01-01T06:00:00.000Z,2022-06-11T05:00:00.000Z,202201-EST-24127-003-T,,,true,,,2023-03-24T13:09:48.294Z
12073,SISTEMAS DE INFO. GEOGRAFICA - 001,6365,,2022-05-27T22:07:12.379Z,2022-06-14T10:30:55.403Z,deleted,6659,2022-06-13T05:00:00.000Z,2022-08-09T05:00:00.000Z,202202-COM-23111-001-T,,,true,,,2023-03-24T13:09:48.294Z
5891,COMUNICACION PROFESIONAL PARA INGENIERIA INDUSTRIAL - 001,2715,,2021-01-09T21:03:37.388Z,2021-01-09T21:03:37.388Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
9617,ESTRATEGIA DE NEGOCIOS II - 002,5116,,2022-01-08T11:31:20.038Z,2023-06-10T23:03:15.619Z,deleted,10539,2022-01-24T06:00:00.000Z,2022-06-22T05:00:00.000Z,202201-ADM-12108-002-T,false,,true,5120,,2023-06-10T23:40:36.517Z
14468,COMUNICACION ESCRITA PARA ACTUARIA - 001,7584,,2022-07-15T22:04:45.336Z,2022-07-15T22:04:45.336Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
6331,"MATEMATICAS, II - 001",3435,,2021-05-22T21:01:45.606Z,2022-07-31T22:16:08.006Z,deleted,7174,2021-06-01T05:00:00.000Z,2021-08-07T05:00:00.000Z,202102-MAT-11101-001-T,,,true,,,2023-03-24T13:09:48.294Z
10615,COMPUTO DISTRIBUIDO - 001,6137,,2022-01-08T11:31:36.997Z,2023-06-10T23:03:42.916Z,deleted,10539,2022-01-01T06:00:00.000Z,2022-06-22T05:00:00.000Z,202211-COM-34705-001-T,,,true,,,2023-06-10T23:40:36.517Z
5396,MATEMATICAS I - 006,2818,,2020-12-27T21:03:42.705Z,2020-12-27T21:03:42.705Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
13739,DESARROLLO DE HABILIDADES GERENCIALES - 004,6695,,2022-07-15T22:04:06.569Z,2022-07-15T22:04:06.569Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
5107,PROBLEMAS DE LA CIVILIZACION CONTEMPORANEA II - 013,2545,,2020-12-27T21:03:27.342Z,2020-12-27T21:03:27.342Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
12848,HISTORIA DEL ANALISIS ECO. - 001,6990,,2022-07-15T22:03:12.258Z,2022-08-05T10:31:32.437Z,deleted,7224,2022-08-01T05:00:00.000Z,2023-01-11T06:00:00.000Z,202203-ECO-10301-001-T,,,true,,,2023-03-24T13:09:48.294Z
201,"IMPUESTOS CORPORATIVOS, II - 002",243,,2020-07-30T19:03:01.788Z,2021-12-31T23:02:21.977Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202003-CON-15002-002-T,,,true,,,2023-03-24T13:09:48.294Z
10453,"MATEMATICAS, II - 002",5974,,2022-01-08T11:31:34.228Z,2023-06-10T23:03:32.453Z,deleted,10539,2022-01-01T06:00:00.000Z,2022-06-22T05:00:00.000Z,202201-MAT-11101-002-T,,,true,,,2023-06-10T23:40:36.517Z
15854,MICROECONOMIA AVANZADA II - 002,8507,,2022-12-15T23:05:12.824Z,2022-12-15T23:05:12.824Z,active,12463,2023-01-01T06:00:00.000Z,2023-06-11T05:00:00.000Z,202301-ECO-11122-002-T,,,true,,,2023-11-27T00:40:42.846Z
8814,PROPEDEUTICO DE MATEMATICAS. UNIDAD I - 012,4515,,2021-07-22T22:04:12.929Z,2021-07-22T22:04:12.929Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
8652,FUNDAMENTOS DE QUIMICA - 002,4269,,2021-07-22T22:04:05.862Z,2021-07-22T22:04:05.862Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
9543,POLITICAS PUBLICAS Y SISTEMAS DE GARANTIAS - 001,5003,,2022-01-06T11:35:23.752Z,2022-01-06T11:35:23.752Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
17562,002 (Cristhian Seminario),9119,,2023-01-09T01:40:34.688Z,2023-01-09T01:40:34.688Z,active,,,,,,,,,,2023-03-24T13:09:48.294Z
6537,TALLERES DE DESARROLLO PROF. - 001,3509,,2021-06-08T10:01:02.018Z,2022-06-26T22:01:10.704Z,deleted,6793,2021-04-05T06:00:00.000Z,2021-07-07T05:00:00.000Z,202115-ADM-31250-001-T,,,true,,,2023-03-24T13:09:48.294Z
15285,SEMINARIO INTERNACIONAL II - 001,7978,,2022-12-13T11:30:56.458Z,2022-12-13T11:30:56.458Z,active,12464,2023-01-13T06:00:00.000Z,2023-04-11T06:00:00.000Z,202261-ADM-31633-001-T,,,true,,,2023-11-27T00:40:42.846Z
4593,DERIVADOS - 002,1934,,2020-12-27T21:03:01.356Z,2020-12-27T21:03:01.356Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
9381,APLICACIONES DE POL.PUBL. III - 001,4956,,2021-09-21T10:30:24.269Z,2021-09-30T10:30:21.838Z,deleted,3890,2021-09-27T05:00:00.000Z,2021-12-29T06:00:00.000Z,202117-ECO-35143-001-T,,,true,,,2023-03-24T13:09:48.294Z
1136,APRENDIZAJE DE MAQUINA - 001,1092,,2020-07-30T19:03:43.680Z,2021-12-31T23:02:39.819Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202013-COM-33701-001-T,,,true,,,2023-03-24T13:09:48.294Z
7310,IDEAS E INST. POL. Y SOC. II - 004,4329,,2021-07-22T22:03:05.324Z,2021-08-03T10:30:56.635Z,deleted,3269,2021-08-01T05:00:00.000Z,2022-01-11T06:00:00.000Z,202103-EGN-17122-004-T,,,true,,,2023-03-24T13:09:48.294Z
10659,ALEMAN I - 001,5077,,2022-01-08T11:31:39.876Z,2022-01-08T11:31:39.876Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
16671,INTRODUCCION AL DERECHO CORPORATIVO - 001,8252,,2022-12-15T23:05:31.050Z,2022-12-15T23:05:31.050Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
13827,SEMINARIO DE INVESTIGACION POLITICA A-1 - 001,6827,,2022-07-15T22:04:12.344Z,2022-07-15T22:04:12.344Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
11388,CALCULO DE PROBABILIDADES II - 003,5751,,2022-01-08T11:32:09.179Z,2022-01-08T11:32:09.179Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
6375,HERRAMIENTAS COMPUTACIONALES Y ALGORITMOS - 003,3342,,2021-05-22T21:01:54.327Z,2021-05-22T21:01:54.327Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
5808,RECONOCIMIENTO DE PATRONES  - 001,2997,,2021-01-07T11:01:27.425Z,2021-01-15T23:14:09.165Z,active,,,,,false,,,3123,,2023-03-24T13:09:48.294Z
9499,EVAL.CUANT.DE LA POL.PUBL.Y DE - 001,5036,,2021-12-22T23:01:20.849Z,2023-03-28T23:01:02.114Z,deleted,9748,2022-01-01T06:00:00.000Z,2022-04-06T06:00:00.000Z,202214-ECO-35131-001-T,,,true,,,2023-03-29T00:47:09.496Z
13665,DECISIONES DE NEGOCIOS BASADAS EN DATOS - 002,6628,,2022-07-15T22:04:04.571Z,2022-07-15T22:04:04.571Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
10497,"CALCULO DIF. E INT., II - 001",5934,,2022-01-08T11:31:35.158Z,2022-01-21T11:31:05.117Z,deleted,5100,2022-01-01T06:00:00.000Z,2022-06-11T05:00:00.000Z,202201-MAT-14101-001-T,,,true,,,2023-03-24T13:09:48.294Z
14394,DISEÑO DE MECANISMOS ROBOTICOS - 001,7297,,2022-07-15T22:04:40.987Z,2022-07-15T22:04:40.987Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
4098,CIENCIAS DE LOS MATERIALES - 001,2640,,2020-12-27T21:02:45.359Z,2021-01-08T21:03:57.145Z,deleted,1127,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-IIO-15140-001-L,,,true,,,2023-03-24T13:09:48.294Z
407,"MERCADOTECNIA, I - 002",460,,2020-07-30T19:03:04.492Z,2021-12-31T23:02:15.501Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202003-ADM-16601-002-T,,,true,,,2023-03-24T13:09:48.294Z
15898,"ECONOMIA, II - 008",8554,,2022-12-15T23:05:13.329Z,2022-12-15T23:05:13.329Z,active,12463,2023-01-01T06:00:00.000Z,2023-06-11T05:00:00.000Z,202301-ECO-12102-008-T,,,true,,,2023-11-27T00:40:42.846Z
14718,SEMINARIO DE METODOS ANALITICOS DE LA EMPRESA - 001,7712,,2022-07-15T22:05:07.042Z,2022-07-15T22:05:07.042Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
9994,DERECHO INTERNACIONAL PUBLICO - 003,5335,,2022-01-08T11:31:26.631Z,2023-06-10T23:03:19.448Z,deleted,10539,2022-01-24T06:00:00.000Z,2022-06-22T05:00:00.000Z,202201-DER-18701-003-T,false,,true,5449,,2023-06-10T23:40:36.517Z
10208,HIST. DE LAS RELACS. INTER. I - 002,5667,,2022-01-08T11:31:30.452Z,2023-06-10T23:03:29.159Z,deleted,10539,2022-01-24T06:00:00.000Z,2022-06-22T05:00:00.000Z,202201-EIN-12201-002-T,,,true,,,2023-06-10T23:40:36.517Z
1631,INTRODUCCION A LA CIENCIA POLITICA - 001,265,,2020-07-30T19:07:06.456Z,2020-07-30T19:07:06.456Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
12279,HERRAMIENTAS COMPUTACIONALES Y ALGORITMOS - 002,6455,,2022-05-27T22:07:31.842Z,2022-05-27T22:07:31.842Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
13052,PROBABILIDAD - 006,7161,,2022-07-15T22:03:19.915Z,2022-07-15T22:03:19.915Z,active,12463,2022-08-01T05:00:00.000Z,2023-01-11T06:00:00.000Z,202203-EST-11101-006-T,,,true,,,2023-11-27T00:40:42.846Z
5484,SISTEMAS DINAMICOS I - 003,2968,,2020-12-27T21:03:49.048Z,2020-12-27T21:03:49.048Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
15942,PROBLEMAS DE LA REALIDAD MEX. - 002,8614,,2022-12-15T23:05:13.666Z,2022-12-15T23:05:13.666Z,active,12463,2023-01-01T06:00:00.000Z,2023-06-11T05:00:00.000Z,202301-EGN-17162-002-T,,,true,,,2023-11-27T00:40:42.846Z
3864,MACROECONOMIA INTERMEDIA - 002,2363,,2020-12-27T21:02:40.907Z,2022-05-31T22:06:49.308Z,deleted,6510,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-ECO-12133-002-T,,,true,,,2023-03-24T13:09:48.294Z
4755,POLITICA Y GOBIERNO DE MEXICO - 001,2023,,2020-12-27T21:03:09.399Z,2020-12-27T21:03:09.399Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
3251,CONTABILIDAD FINANCIERA - 001,1821,,2020-12-27T21:00:58.787Z,2022-03-28T23:02:43.617Z,deleted,5820,2021-01-01T06:00:00.000Z,2021-04-07T06:00:00.000Z,202114-CON-30100-001-T,,,true,,,2023-03-24T13:09:48.294Z
4304,COM ESCRITA PARA C.P.Y EST FIN - 001,2738,,2020-12-27T21:02:49.654Z,2022-05-31T22:06:56.881Z,deleted,6510,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-LEN-12002-001-T,,,true,,,2023-03-24T13:09:48.294Z
7266,ECONOMIA III - 003,4320,,2021-07-22T22:03:04.856Z,2023-01-03T17:06:37.389Z,active,8810,2021-08-01T05:00:00.000Z,2022-01-11T06:00:00.000Z,202103-ECO-21103-003-T,,,true,,,2023-03-24T13:09:48.294Z
5033,ECONOMIA IV - 003,2429,,2020-12-27T21:03:23.491Z,2020-12-27T21:03:23.491Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
12323,MACROECONOMETRIA APLICADA (OP) - 001,6483,,2022-06-01T10:30:46.692Z,2022-06-01T10:30:46.692Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
11270,PROBLEMAS DE LA REALIDAD MEXICANA CONTEMPORANEA - 009,5618,,2022-01-08T11:32:04.830Z,2022-01-08T11:32:04.830Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
16833,SEMINARIO DE INVESTIGACION ECONOMICA - 002,8379,,2022-12-15T23:05:35.854Z,2022-12-15T23:05:35.854Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
12161,HERRAMIENTAS COMPU. Y ALGORIT. - 004,6464,,2022-05-27T22:07:13.093Z,2022-06-14T10:30:55.359Z,deleted,6659,2022-06-13T05:00:00.000Z,2022-08-09T05:00:00.000Z,202202-COM-16301-004-T,,,true,,,2023-03-24T13:09:48.294Z
16789,TEORIA DEL DERECHO II - 001,8363,,2022-12-15T23:05:34.938Z,2022-12-15T23:05:34.938Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
17724,SEM. DE INVEST. ECONOMICA II - 005,9227,,2023-01-25T11:30:56.203Z,2023-01-25T11:30:56.203Z,active,12463,2023-01-01T06:00:00.000Z,2023-06-11T05:00:00.000Z,202301-ECO-10202-005-T,,,true,,,2023-11-27T00:40:42.846Z
2360,ESTRATEGIAS DE COMUNICACION ESCRITA - 011,1248,,2020-07-30T19:09:39.799Z,2020-07-30T19:09:39.799Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
1587,CONTABILIDAD I - 001,147,,2020-07-30T19:06:43.199Z,2020-07-30T19:06:43.199Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
9705,SISTEMAS OPERATIVOS - 002,5212,,2022-01-08T11:31:21.023Z,2023-06-10T23:03:16.194Z,deleted,10539,2022-01-01T06:00:00.000Z,2022-06-22T05:00:00.000Z,202201-COM-14104-002-T,,,true,,,2023-06-10T23:40:36.517Z
2027,IDEAS E INSTITUCIONES POLITICAS Y SOCIALES III - 005,584,,2020-07-30T19:08:35.657Z,2020-07-30T19:08:35.657Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
16338,TEMAS SELECTOS DE ANALISIS I - 001,9023,,2022-12-15T23:05:19.861Z,2023-01-06T23:02:27.595Z,deleted,8875,2023-01-01T06:00:00.000Z,2023-06-11T05:00:00.000Z,202301-MAT-24150-001-T,,,true,,,2023-03-24T13:09:48.294Z
245,FUNDAMENTOS DE FINANZAS - 001,1668,,2020-07-30T19:03:02.368Z,2021-12-31T23:02:15.283Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202003-ADM-15507-001-T,,,true,,,2023-03-24T13:09:48.294Z
3369,ADMON. CUANTITATIVA DE RIESGOS - 002,1938,,2020-12-27T21:02:29.423Z,2022-05-31T22:06:19.631Z,deleted,6510,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-ACT-25354-002-T,,,true,,,2023-03-24T13:09:48.294Z
7761,"ANALISIS MATEMATICO, I - 001",4701,,2021-07-22T22:03:14.531Z,2023-01-03T17:06:37.389Z,active,8810,2021-08-01T05:00:00.000Z,2022-01-11T06:00:00.000Z,202103-MAT-24110-001-T,,,true,,,2023-03-24T13:09:48.294Z
2522,MATEMATICAS DISCRETAS - 001,1362,,2020-07-30T19:10:32.264Z,2020-08-05T19:15:20.500Z,active,,,,,false,,,1355,,2023-03-24T13:09:48.294Z
17111,CALCULO DE PROBABILIDADES II - 002,8654,,2022-12-15T23:05:43.892Z,2022-12-15T23:05:43.892Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
10541,"ALG. LINEAL, II (ALG. LINEAL) - 003",6074,,2022-01-08T11:31:35.862Z,2023-06-10T23:03:32.507Z,deleted,10539,2022-01-01T06:00:00.000Z,2022-06-22T05:00:00.000Z,202201-MAT-14310-003-T,,,true,,,2023-06-10T23:40:36.517Z
11432,ESTADISTICA MATEMATICA - 004,5781,,2022-01-08T11:32:10.735Z,2022-01-08T11:32:10.735Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
12936,DERECHO FISCAL II - 002,6926,,2022-07-15T22:03:14.368Z,2022-07-15T22:03:14.368Z,active,12463,2022-08-01T05:00:00.000Z,2023-01-11T06:00:00.000Z,202203-DER-17804-002-T,,,true,,,2023-11-27T00:40:42.846Z
8157,CONTABILIDAD DE COSTOS PARA INGENIEROS - 002,3894,,2021-07-22T22:03:39.728Z,2021-07-22T22:03:39.728Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
8201,ECONOMIA POLITICA II - 001,3935,,2021-07-22T22:03:40.462Z,2021-07-22T22:03:40.462Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
6988,"IMPUESTOS CORPORATIVOS, II - 001",3929,,2021-07-22T22:02:52.932Z,2023-01-03T17:06:37.389Z,active,8810,2021-08-01T05:00:00.000Z,2022-01-11T06:00:00.000Z,202103-CON-15002-001-T,,,true,,,2023-03-24T13:09:48.294Z
9048,ESTADISTICA COMPUTACIONAL - 002,4788,,2021-07-27T10:30:43.929Z,2021-07-27T10:30:43.929Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
16176,COMUNICAC. ESCRITA PARA ADMON. - 001,8870,,2022-12-15T23:05:18.269Z,2023-01-09T21:39:39.217Z,active,12463,2023-01-01T06:00:00.000Z,2023-06-11T05:00:00.000Z,202301-LEN-13101-001-T,false,,true,8809,,2023-11-27T00:40:42.846Z
858,ESTRATEGIAS DE COMUNIC ESCRITA - 031,1064,,2020-07-30T19:03:34.900Z,2021-12-31T23:02:31.729Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202003-LEN-12701-031-T,false,,true,987,,2023-03-24T13:09:48.294Z
14556,PROPEDEUTICO DE MATEMATICAS. UNIDAD II - 007,7461,,2022-07-15T22:04:51.194Z,2022-07-15T22:04:51.194Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
7879,CALCULO ACTUARIAL I - 001,3590,,2021-07-22T22:03:30.466Z,2021-07-22T22:03:30.466Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
